54	101	tests/chains/test_accept_gate.py
333	0	tests/chains/test_audit_pass.py
50	0	tests/chains/test_audit_terminal_cancellation.py
559	0	tests/chains/test_authored_check_routing.py
32	29	tests/chains/test_criteria_validation.py
263	0	tests/chains/test_delivery_coordinator.py
24	10	tests/chains/test_dispatch_definitions.py
254	0	tests/chains/test_fire_extraction.py
32	0	tests/chains/test_fire_graph.py
142	0	tests/chains/test_fire_spec_prompt_consumers.py
116	0	tests/chains/test_fresh_write_back_judge.py
479	0	tests/chains/test_lane_delivery.py
370	0	tests/chains/test_native_delivery.py
1098	0	tests/chains/test_native_fire.py
239	0	tests/chains/test_native_fresh_boundaries.py
42	0	tests/chains/test_native_port_failures.py
269	0	tests/chains/test_node_session_events.py
1076	0	tests/chains/test_organize.py
54	0	tests/chains/test_organize_correction.py
196	0	tests/chains/test_organize_delivery_independent.py
119	0	tests/chains/test_organize_native_independent.py
581	0	tests/chains/test_organize_owner.py
128	0	tests/chains/test_organize_ownership.py
19	23	tests/chains/test_outbound_gating.py
28	11	tests/chains/test_ralph_loop.py
336	188	tests/chains/test_ralph_workflow.py
2	1	tests/chains/test_remediation.py
122	84	tests/chains/test_retry_floor_wiring.py
199	0	tests/chains/test_scope_gap_membership.py
71	0	tests/chains/test_scope_gap_selection.py
61	0	tests/chains/test_scope_observations.py
528	0	tests/chains/test_scope_ready.py
17	9	tests/chains/test_shorthand_url_resolution.py
54	0	tests/chains/test_stalled_handoff.py
15	12	tests/chains/test_ticket_generation.py
119	0	tests/chains/test_tool_preset_composition.py
244	0	tests/chains/test_union_forge_isolation.py
352	0	tests/chains/test_workflow_phase_composition.py
356	0	tests/chains/test_write_back_verifier.py
23	2	tests/conftest.py
302	0	tests/core/test_agent_settings.py
39	0	tests/core/test_audit_config.py
16	18	tests/core/test_config.py
26	23	tests/core/test_credential_shapes.py
22	0	tests/core/test_delivery_config.py
28	20	tests/core/test_docs_prompt_knobs.py
236	0	tests/core/test_durable_admission.py
294	0	tests/core/test_git_settings.py
130	0	tests/core/test_http_settings.py
211	0	tests/core/test_job_queue_settings.py
243	646	tests/core/test_knowledge_connection.py
44	10	tests/core/test_knowledge_grant.py
12	17	tests/core/test_logging.py
41	6	tests/core/test_logging_chain.py
97	0	tests/core/test_logging_settings.py
18	4	tests/core/test_notion_credential.py
124	0	tests/core/test_organize_settings.py
66	0	tests/core/test_owned_tasks.py
150	0	tests/core/test_retired_config.py
30	0	tests/core/test_surface_lease_config.py
6	6	tests/core/test_tracker_credential.py
373	0	tests/core/test_tracker_settings.py
55	0	tests/docs/configuration.py
9	6	tests/docs/test_api_event_reference.py
116	66	tests/docs/test_documented_surface.py
3	6	tests/docs/test_setup_guide.py
124	0	tests/domain/test_alarm_typed_evidence.py
107	0	tests/domain/test_assertion_drift.py
101	0	tests/domain/test_audit_overclaim.py
92	0	tests/domain/test_audit_overclaim_report.py
138	0	tests/domain/test_audit_terminal_report.py
37	0	tests/domain/test_authored_feasibility_compatibility.py
200	0	tests/domain/test_barren_tick.py
2	0	tests/domain/test_base_resolution.py
3	2	tests/domain/test_base_scope.py
141	0	tests/domain/test_comment_markers.py
29	79	tests/domain/test_criteria_feasibility.py
1	7	tests/domain/test_criteria_grading.py
103	0	tests/domain/test_criterion_evidence.py
74	23	tests/domain/test_criterion_identity.py
1220	0	tests/domain/test_criterion_lifecycle.py
131	0	tests/domain/test_detector_removal_report.py
325	0	tests/domain/test_escalation_ageing.py
67	0	tests/domain/test_fire_spec.py
70	0	tests/domain/test_fire_spec_formatter.py
44	0	tests/domain/test_fire_spec_purity.py
153	0	tests/domain/test_gap.py
64	0	tests/domain/test_issue_label_config.py
9	0	tests/domain/test_lane_delivery.py
230	0	tests/domain/test_lane_record.py
454	0	tests/domain/test_mandate_graph.py
5	2	tests/domain/test_operation_optionality.py
775	0	tests/domain/test_organize.py
136	0	tests/domain/test_organize_routing.py
26	7	tests/domain/test_outcome.py
361	0	tests/domain/test_record_consistency.py
318	0	tests/domain/test_record_superseded.py
331	0	tests/domain/test_recorded_landing.py
99	0	tests/domain/test_ruling_identity.py
158	0	tests/domain/test_ruling_protected_tests.py
139	0	tests/domain/test_rulings.py
289	0	tests/domain/test_run_alarm.py
65	0	tests/domain/test_run_alarm_payload.py
122	0	tests/domain/test_run_event_table.py
137	0	tests/domain/test_scope_container.py
120	0	tests/domain/test_scope_label_config.py
36	0	tests/domain/test_scope_labels.py
98	0	tests/domain/test_scope_ref.py
210	0	tests/domain/test_scope_tally.py
18	0	tests/domain/test_scope_terminal.py
42	0	tests/domain/test_self_write_retention.py
193	0	tests/domain/test_subtree_closure.py
272	0	tests/domain/test_surface_contention.py
244	0	tests/domain/test_surface_lease.py
48	0	tests/domain/test_surface_lease_error.py
241	0	tests/domain/test_topology.py
99	0	tests/domain/test_topology_cycles.py
82	0	tests/domain/test_union.py
54	0	tests/domain/test_union_check_classification.py
113	0	tests/domain/test_union_remediation.py
1274	131	tests/fakes.py
115	0	tests/git_read_cancellation.py
181	0	tests/identity_guards.py
402	0	tests/integration/test_authored_aggregate_admission.py
20	13	tests/integration/test_criteria_oracle.py
53	0	tests/integration/test_derived_lifecycle_admission.py
89	0	tests/integration/test_fixed_outbound_admission.py
256	0	tests/integration/test_issue_key_carriage.py
8	12	tests/integration/test_live_criteria_probes.py
238	0	tests/integration/test_organize_scheduler.py
50	0	tests/integration/test_organize_tick_halt.py
98	0	tests/integration/test_pr_footer_gating.py
471	0	tests/integration/test_private_reference_writes.py
62	0	tests/integration/test_scope_launch_freshness.py
751	0	tests/integration/test_scope_runtime.py
19	19	tests/integration/test_self_running_chain.py
11	7	tests/integration/test_stacked_scope.py
68	49	tests/integration/test_workflow_e2e.py
96	0	tests/model_members.py
53	0	tests/outbound.py
110	0	tests/probes/notion_records.py
17	9	tests/probes/test_ab_smoke.py
45	26	tests/probes/test_harness_capabilities.py
832	0	tests/probes/test_live_ownership.py
33	12	tests/prompt_census.py
51	0	tests/prompts/sets.py
2	1	tests/prompts/test_absence_bindings.py
3	20	tests/prompts/test_criteria_generation_prompts.py
156	0	tests/prompts/test_fire_record.py
0	105	tests/prompts/test_initiative_target_date.py
37	0	tests/prompts/test_issue_label_bindings.py
28	14	tests/prompts/test_knowledge_map.py
63	0	tests/prompts/test_native_initiative_configuration.py
48	29	tests/prompts/test_operation_config.py
236	0	tests/prompts/test_organize_call_bindings.py
76	0	tests/prompts/test_organize_mandate_bindings.py
83	0	tests/prompts/test_organize_roles.py
15	0	tests/prompts/test_pass_roster.py
14	12	tests/prompts/test_prompt_wiring.py
2	0	tests/prompts/test_resolvable_identifiers.py
49	0	tests/prompts/test_scope_label_bindings.py
12	4	tests/prompts/test_set_completeness.py
20	14	tests/prompts/test_skills_loadouts.py
66	0	tests/prompts/test_supervision_adoption.py
1	0	tests/prompts/test_v5_fragments.py
26	0	tests/prompts/test_v5_wiring.py
26	0	tests/run_events.py
4	3	tests/services/test_agent_service.py
372	0	tests/services/test_assertion_drift.py
174	0	tests/services/test_audit_coverage.py
137	0	tests/services/test_audit_session_ownership.py
143	0	tests/services/test_audit_sessions.py
154	0	tests/services/test_audit_sources.py
175	0	tests/services/test_check_classification.py
27	13	tests/services/test_claim_heartbeat.py
70	11	tests/services/test_dispatch_pass.py
9	10	tests/services/test_fire_context.py
4	6	tests/services/test_fire_dispatcher.py
199	0	tests/services/test_fire_log_facts.py
134	0	tests/services/test_fire_record_identity.py
44	0	tests/services/test_git_source_lookup.py
149	0	tests/services/test_landing_dispatch.py
144	0	tests/services/test_lane_reports.py
110	21	tests/services/test_lifecycle_watcher.py
47	0	tests/services/test_parent_rollup_authority.py
2	4	tests/services/test_pass_gate.py
55	5	tests/services/test_prompt_pass.py
30	8	tests/services/test_prompt_passes.py
5	5	tests/services/test_run_recorder.py
508	0	tests/services/test_run_surface_lease.py
1032	0	tests/services/test_scope_dispatcher.py
174	0	tests/services/test_scope_planning.py
71	0	tests/services/test_scope_resolution.py
23	13	tests/services/test_session_grant_threading.py
436	0	tests/services/test_structured_run_records.py
62	18	tests/services/test_tracker_lifecycle.py
548	0	tests/services/test_union_composition.py
86	0	tests/services/test_union_conflict_remediation.py
225	0	tests/services/test_union_replacement_identity.py
397	0	tests/services/test_union_tick.py
45	0	tests/spec/conftest.py
23	0	tests/spec/fixtures/model_members.json
1599	0	tests/spec/test_model_agreement.py
38	69	tests/test_composition_root.py
171	20	tests/test_forge_origin_selection.py
17	12	tests/test_lane_verification.py
760	0	tests/test_lifespan_cleanup.py
294	0	tests/test_organize_portability.py
150	27	tests/tracker/conftest.py
70	0	tests/tracker/connected_app_label_contract.py
42	0	tests/tracker/lease_fixtures.py
12	0	tests/tracker/marker_config.py
78	0	tests/tracker/read_port_contract.py
86	0	tests/tracker/test_alarm_independent.py
555	0	tests/tracker/test_audit_claim.py
103	0	tests/tracker/test_audit_claim_replacements.py
157	0	tests/tracker/test_audit_combined_review.py
370	0	tests/tracker/test_audit_detection_removal.py
372	0	tests/tracker/test_audit_evidence.py
209	0	tests/tracker/test_audit_evidence_git.py
138	0	tests/tracker/test_audit_evidence_replacements.py
505	0	tests/tracker/test_audit_forge.py
362	0	tests/tracker/test_audit_forge_sweep.py
95	0	tests/tracker/test_audit_forge_sweep_git.py
399	0	tests/tracker/test_audit_mandate.py
105	0	tests/tracker/test_audit_mandate_replacements.py
145	0	tests/tracker/test_audit_overclaim.py
171	0	tests/tracker/test_audit_overclaim_bytes.py
216	0	tests/tracker/test_audit_overclaim_git.py
352	0	tests/tracker/test_audit_overclaim_sweep.py
198	0	tests/tracker/test_audit_overclaim_sweep_git.py
47	0	tests/tracker/test_audit_repository_cancellation.py
374	0	tests/tracker/test_audit_requests.py
453	0	tests/tracker/test_audit_sweep.py
164	0	tests/tracker/test_audit_sweep_git.py
231	0	tests/tracker/test_audit_terminal_mandate.py
157	0	tests/tracker/test_audit_terminal_mandate_git.py
365	0	tests/tracker/test_barren_record_collector.py
216	0	tests/tracker/test_barren_tick.py
144	0	tests/tracker/test_body_revisions.py
149	0	tests/tracker/test_combined_issue_writes.py
147	0	tests/tracker/test_comment_pages.py
263	0	tests/tracker/test_consumer_read_ports.py
220	0	tests/tracker/test_criterion_creation.py
50	0	tests/tracker/test_criterion_identity_conformance.py
139	0	tests/tracker/test_criterion_reader.py
169	0	tests/tracker/test_criterion_reader_boundary.py
116	0	tests/tracker/test_criterion_record_fidelity.py
216	0	tests/tracker/test_criterion_resolution.py
62	0	tests/tracker/test_criterion_resolution_consumers.py
382	0	tests/tracker/test_detector_removal_sweep.py
198	0	tests/tracker/test_detector_removal_sweep_git.py
127	0	tests/tracker/test_document_relation_assets.py
135	0	tests/tracker/test_empty_fire_entry.py
157	0	tests/tracker/test_escalation_ageing.py
352	0	tests/tracker/test_escalation_record_collector.py
188	0	tests/tracker/test_escalation_record_reader.py
208	0	tests/tracker/test_escalation_resolution.py
187	0	tests/tracker/test_escalation_resolution_boundary.py
105	0	tests/tracker/test_escalation_resolution_drift.py
229	0	tests/tracker/test_fire_spec_approval.py
48	0	tests/tracker/test_fire_spec_approval_ancestry.py
220	0	tests/tracker/test_fire_spec_reader.py
321	0	tests/tracker/test_idempotent_writes.py
48	0	tests/tracker/test_issue_classification_reads.py
208	0	tests/tracker/test_issue_identity_boundary.py
125	0	tests/tracker/test_issue_ruling_records.py
266	0	tests/tracker/test_issue_upsert.py
185	0	tests/tracker/test_labeled_issues.py
55	0	tests/tracker/test_landing_ambiguity.py
114	0	tests/tracker/test_landing_base_resolution.py
376	0	tests/tracker/test_lane_escalation.py
195	0	tests/tracker/test_lane_record_signals.py
294	0	tests/tracker/test_lane_records.py
